id,covidence_id,pathogen,access_param_id,parameter_data_id,article_id,name_data_entry,parameter_type,parameter_from_figure,parameter_value,exponent,parameter_lower_bound,parameter_upper_bound,inverse_param,parameter_unit,parameter_value_type,method_from_supplement,parameter_statistical_approach,parameter_uncertainty_single_type,parameter_uncertainty_single_value,parameter_uncertainty_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_paired,parameter_2_value,exponent_2,parameter_2_lower_bound,parameter_2_upper_bound,inverse_param_2,parameter_2_unit,method_2_from_supplement,parameter_2_statistical_approach,parameter_2_uncertainty_single_value,parameter_2_uncertainty_type,parameter_2_uncertainty_lower_value,parameter_2_uncertainty_upper_value,genome_site,genomic_sequence_available,method_r,r_pathway,other_delay_start,other_delay_end,cfr_ifr_numerator,cfr_ifr_denominator,cfr_ifr_method,case_definition,seroprevalence_adjusted,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,method_disaggregated,method_disaggregated_only,method_disaggregated_by,population_sex,population_sample_size,population_sample_type,population_group,population_age_min,population_age_max,population_country,population_location,parameter_context_location_type,method_moment_value,urban_rural_area,data_available,parameter_notes,riskfactor_outcome,distribution_type,distribution_par1_type,distribution_par1_value,distribution_par2_type,distribution_par2_value,distribution_par2_uncertainty,parameter_2_value_type,parameter_2_sample_paired_lower,parameter_2_sample_paired_upper,distribution_2_type,distribution_2_par1_type,distribution_2_par1_value,distribution_2_par2_type,distribution_2_par2_value,distribution_2_par2_uncertainty,distribution_par1_uncertainty,parameter_2_uncertainty_single_type,distribution_2_par1_uncertainty,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,paramater_value_type,parameter_class,parameter_bounds,uncertainty_bounds,parameter_2_bounds,uncertainty_2_bounds,parameter_2_sample_bounds,comb_par1_uncertainty_type,comb_par1_uncertainty,comb_par2_uncertainty_type,comb_par2_uncertainty
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_006,b53962e432a6d7e2548060165ed1ee72,138,Tristan Naidoo,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Age,Sex,Other",NA,Significant,Not adjusted,NA,NA,NA,Both,248,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,Other RF name: Illness outcome and difficulty breathing. Assumes the p-values in table 1 relate to univariate result.,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_007,dfc8eafa927ac00a9997722f2014c470,138,Tristan Naidoo,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,Not significant,Not adjusted,NA,NA,NA,Both,248,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,"Other RF name: source of infection, Hospitalization after symptom onset, cough, and vomiting.",Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_008,ffcb0b84300bd0c1712cefcb930fe8bb,138,Tristan Naidoo,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Age,Other",NA,Significant,Adjusted,NA,NA,NA,Both,248,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,Other RF name: difficulty breathing. Sup table s5,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_009,fa4a11411f8504855f7297215e4eb1f3,138,Tristan Naidoo,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Close contact,Sex,Other",NA,Significant,Not adjusted,NA,NA,NA,Both,2600,Contact based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,"Other RF name: relationship to case, duration of exposure. Close contact defined as: contact with case's body fluid.",Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2007,NA,04,2014,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_010,cdf19aeef14dc4722f542b8a4b5ee5a2,138,Tristan Naidoo,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Age,Close contact",NA,Not significant,Not adjusted,NA,NA,NA,Both,248,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,"Close contact defined as: touching face,  contact with items touched by a case,  and drying out mouth",Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2007,NA,04,2014,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_011,988669463e97f0df6e5f06211c279023,138,Tristan Naidoo,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Close contact,Other",NA,Significant,Adjusted,NA,NA,NA,Both,2600,Contact based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,"Sample: 2,600 contacts of 140 Nipah virus cases. Other RF: exposure duration. Close contact defined as contact with cases' bodily fluid.",Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2007,NA,04,2014,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_012,1a890ee3690df531b6fecb5bbc5cbdff,138,Tristan Naidoo,Seroprevalence - Unspecified,FALSE,1.4,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2494,Naive,Epidemiologically linked (contact tracing),Naive,NA,NA,NA,NA,NA,NA,NA,Both,2600,Contact based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2007,NA,04,2014,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_013,63042abae23f907d1fd2d893296df950,138,Tristan Naidoo,Seroprevalence - Unspecified,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1863,Naive,Epidemiologically linked (contact tracing),Naive,NA,NA,NA,NA,NA,NA,NA,Both,1863,Contact based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,Asymptomatic subset of the larger cohort of 2494 contacts traced.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2007,NA,04,2014,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_014,764a8a1a15214c77a283d6dacd95788b,138,Tristan Naidoo,Reproduction number (Basic R0),TRUE,NA,0,NA,NA,FALSE,No units,Unspecified,TRUE,Estimated model parameter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,248,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,Estimate R0 both in fig 2 and supp fig s8 A. Estimate is based on a multivariable negative binomial regression model that included age and difficulty breathing.,NA,Negative-Binomial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Reproduction number,NA,NA,NA,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_015,46692a40a94462e525d916a37c45e597,138,Tristan Naidoo,Human delay - serial interval,FALSE,13,0,NA,NA,FALSE,Days,Median,NA,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,12,14,FALSE,Days,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,79,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,"Mean is also 13 days. 95% quantile is 16 days which corresponds to Gamma distribution provided. Note, the relates to the empirical distribution. The Gamma distribution is extracted from supp section 5.  Sample is secondary cases for whom a single infector could be identified. Figure 1 in the main text has a bar chart of the serial interval.",NA,Gamma,Mean,12.7,Standard deviation,3,NA,IQR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Human delay,NA,NA,12 - 14,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_016,e099c9b8a922aa0dea0afc0f94a14ad4,138,Tristan Naidoo,Human delay - incubation period,FALSE,9,0,NA,NA,FALSE,Days,Median,TRUE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,8,11,FALSE,Days,Yes,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,82,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,IQR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Human delay,NA,NA,8 - 11,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_017,2697bf67160d486222eaabb2892a773e,138,Tristan Naidoo,Human delay - symptom onset>death,FALSE,6,0,NA,NA,FALSE,Days,Median,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,4,8,FALSE,Days,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,248,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,IQR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Human delay,NA,NA,4 - 8,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_018,0a42a12ebb7f4d7139dfcd102469e2f0,138,Tristan Naidoo,Human delay - symptom onset>admission to care,FALSE,4,0,NA,NA,FALSE,Days,Median,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,3,6,FALSE,Days,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,222,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,IQR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Human delay,NA,NA,3 - 6,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_019,f618d22fa55507801e55997d187bdef7,138,Tristan Naidoo,Human delay - admission to care>death,FALSE,2,0,NA,NA,FALSE,Days,Median,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,1,3,FALSE,Days,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,193,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,There were 193 fatalities but 26 people were not hospitalised so its possible that the sample size related to this delay is smaller,NA,NA,NA,NA,NA,NA,NA,IQR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Human delay,NA,NA,1 - 3,NA,NA,NA,NA,NA,NA
19e5002aa15dcd3a55b31d2ebe69aba0,2931,Nipah virus,138_020,f246c082a3d85c4ab8bcf8218c3efa15,138,Tristan Naidoo,Human delay - incubation period,FALSE,9,0,NA,NA,FALSE,Days,Median,TRUE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,6,14,FALSE,Days,Yes,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,11,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Unspecified,Unspecified,"A subset of the previous incubation period, from the text: 'A simpler analysis restricted to eleven secondary cases with single day exposure'. Assumed to be estimated based on wording, but no dist parameters provided. IQR [8, 11.5] is also available.",NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04,2001,NA,04,2014,NA,Human delay,NA,NA,6 - 14,NA,NA,NA,NA,NA,NA
749a5f15fe3d6b12c84987d2aa16efb8,2954,Nipah virus,119_001,f6823e5410e08eccb9c662694a40b22d,119,Tristan Naidoo,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,418,Naive,NA,Naive,NA,NA,NA,NA,NA,NA,NA,Unspecified,418,Population based,General population,NA,NA,Thailand,Wat Luang ; Chonburi,"Village, province",Unspecified,Rural area,Not available,'Additional information may be obtained from the corresponding author on reasonable request',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2010,NA,12,2010,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
749a5f15fe3d6b12c84987d2aa16efb8,2954,Nipah virus,119_002,acf24e763f2ba795740f5fc7b0b81c88,119,Tristan Naidoo,Seroprevalence - Unspecified,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,TRUE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,128,Naive,Unspecified,Naive,NA,NA,NA,NA,NA,NA,NA,Unspecified,128,Population based,General population,NA,NA,Thailand,Wat Luang ; Chonburi,"Village, province",Unspecified,Rural area,Not available,Luminex serology assay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2010,NA,12,2010,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
c780853e7d07119dd281dd982bc92f0a,2966,Nipah virus,153_001,d739d2d8aa86a56e12d1faa5aae1bde9,153,Patrick Doohan,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,NA,NA,Naive,NA,NA,NA,NA,FALSE,NA,NA,Both,9,Contact based,Persons under investigation,19,59,India,Kozhikode; Kerala,district and state,Unspecified,Unspecified,Yes - as an attachment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05,2018,NA,05,2018,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
c780853e7d07119dd281dd982bc92f0a,2966,Nipah virus,153_002,d6d6772c3ded1c61f13e8b5d72f54cff,153,Patrick Doohan,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA,Naive,NA,NA,NA,NA,FALSE,NA,NA,Both,6,Contact based,Persons under investigation,19,53,India,Kozhikode; Kerala,district and state,Unspecified,Unspecified,Yes - as an attachment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05,2018,NA,05,2018,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
e8fcc21cf8f87d3017a94a1c7bfd01d2,2979,Nipah virus,121_001,dc2f95cc7757ea2596ce3493dd1394b5,121,Tristan Naidoo,Severity - case fatality rate (CFR),FALSE,91.3,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,23,Naive,Confirmed,Naive,NA,NA,NA,NA,FALSE,NA,NA,Both,23,Contact based,Persons under investigation,17,100,India,Kozhikode,District,End outbreak,Unspecified,Yes - with a DOI,Group includes health care workers. Line list data is available in the paper.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,05,2018,05,06,2018,NA,Severity,NA,NA,NA,NA,NA,NA,NA,NA,NA
e8fcc21cf8f87d3017a94a1c7bfd01d2,2979,Nipah virus,121_002,9d2bc3ee6dd3aaf54889c0e4e6ac0fc6,121,Tristan Naidoo,Human delay - incubation period,FALSE,9.5,0,NA,NA,FALSE,Days,Median,FALSE,Unspecified,NA,NA,NA,NA,NA,Yes,NA,0,4,14,FALSE,Days,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Other,Both,22,Contact based,Persons under investigation,19,75,India,Kozhikode,District,End outbreak,Unspecified,Yes - with a DOI,"No data available for probable cases. Group includes health care workers. Line list data is available in the paper.  The sample size assumes the index case is excluded. Other disaggregated data relates to cases which admitted to hospital: 10.2 for  Medical College Hospital, 10.8 for Baby Memorial Hospital, and 10.5 across both hospitals.",NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,05,2018,05,06,2018,NA,Human delay,NA,NA,4 - 14,NA,NA,NA,NA,NA,NA
e8fcc21cf8f87d3017a94a1c7bfd01d2,2979,Nipah virus,121_003,2983f8bb161466762a7814f21ecc3719,121,Tristan Naidoo,Human delay - other human delay (go to section),FALSE,6.4,0,NA,NA,FALSE,Days,Mean,FALSE,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Symptom Onset/Fever,Recovery/Death,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,19,Contact based,Persons under investigation,19,75,India,Kozhikode,District,End outbreak,Unspecified,Yes - with a DOI,No data available for probable cases. Group includes health care workers. Line list data is available in the paper.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,05,2018,05,06,2018,NA,Human delay,NA,NA,NA,NA,NA,NA,NA,NA,NA
f39c11cd4e35ece0db19c362ae73d73c,2983,Nipah virus,123_001,92da2a064c054784cbddf28092a21a60,123,Tristan Naidoo,Severity - case fatality rate (CFR),FALSE,33.33,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,Naive,Confirmed,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Male,6,Population based,General population,9,45,India,Kozhikode,district,End outbreak,Unspecified,Yes - with a DOI,Line list data included in a table in the article.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,08,2023,29,09,2023,NA,Severity,NA,NA,NA,NA,NA,NA,NA,NA,NA
f39c11cd4e35ece0db19c362ae73d73c,2983,Nipah virus,123_002,a96f45067ac2cad9a15447aba3727a58,123,Tristan Naidoo,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,Naive,Confirmed,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Male,6,Hospital based,Persons under investigation,9,40,India,Kozhikode,district,End outbreak,Unspecified,Yes - with a DOI,Line list data included in a table in the article.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,09,2023,29,09,2023,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
f39c11cd4e35ece0db19c362ae73d73c,2983,Nipah virus,123_003,fa216e65f32d6bb61f49d3c9fa40cfcf,123,Tristan Naidoo,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,Naive,Confirmed,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Male,6,Hospital based,Persons under investigation,9,40,India,Kozhikode,district,End outbreak,Unspecified,Yes - with a DOI,Line list data included in a table in the article.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,09,2023,29,09,2023,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
f39c11cd4e35ece0db19c362ae73d73c,2983,Nipah virus,123_004,98dff89a78fd86d2f02b83764d566b78,123,Tristan Naidoo,Seroprevalence - IgM,FALSE,0,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Naive,Epidemiologically linked (contact tracing),Naive,NA,NA,NA,NA,TRUE,TRUE,Level of exposure; Symptoms,Unspecified,NA,Contact based,Mixed groups,NA,NA,India,Kerala,state,End outbreak,Unspecified,Not available,Sample size: 35 + 218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,2023,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
f39c11cd4e35ece0db19c362ae73d73c,2983,Nipah virus,123_005,25ee6f576338bb1d0bebfed873574441,123,Tristan Naidoo,Seroprevalence - IgG,FALSE,0,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Naive,Epidemiologically linked (contact tracing),Naive,NA,NA,NA,NA,TRUE,TRUE,Level of exposure; Symptoms,Unspecified,NA,Contact based,Mixed groups,NA,NA,India,Kerala,state,End outbreak,Unspecified,Not available,Sample size: 35 + 218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,2023,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
f39c11cd4e35ece0db19c362ae73d73c,2983,Nipah virus,123_006,d5677a0520892d446a685f22e9359268,123,Tristan Naidoo,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,130,Naive,Suspected,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Unspecified,130,Population based,Persons under investigation,NA,NA,India,Kerala,state,End outbreak,Unspecified,Not available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,2023,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
f39c11cd4e35ece0db19c362ae73d73c,2983,Nipah virus,123_007,ecffbe895d33c305736ef4bc1d70f64c,123,Tristan Naidoo,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,130,Naive,Suspected,Naive,NA,NA,NA,NA,NA,NA,NA,Unspecified,130,Population based,Persons under investigation,NA,NA,India,Kerala,state,End outbreak,Unspecified,Not available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,2023,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
